Date;Road;Air
02/18/2015 10:00:00 AM;48.8;51.56
02/18/2015 10:00:00 AM;48.8;51.56
02/18/2015 10:00:00 AM;48.8;51.56
02/18/2015 10:00:00 AM;48.8;51.56
02/18/2015 11:00:00 AM;50.3;51.59
02/18/2015 12:00:00 PM;50.75;51.07
02/18/2015 01:00:00 PM;51.41;52.18
02/18/2015 02:00:00 PM;52.08;52.4
02/18/2015 03:00:00 PM;52.87;54.47
02/18/2015 04:00:00 PM;53.24;54.32
02/18/2015 04:00:00 PM;53.24;54.32
02/18/2015 05:00:00 PM;53.18;54.65
02/18/2015 06:00:00 PM;52.79;52.28
02/18/2015 07:00:00 PM;52.65;52.86
02/18/2015 08:00:00 PM;52.51;52.67
02/18/2015 09:00:00 PM;52.24;51.71
02/18/2015 10:00:00 PM;51.67;50.29
02/18/2015 11:00:00 PM;51.04;49.43
02/19/2015 12:00:00 AM;50.3;48.18
02/19/2015 01:00:00 AM;49.73;48.57
02/19/2015 02:00:00 AM;49.65;48.18
02/19/2015 03:00:00 AM;49.4;47.7
02/19/2015 04:00:00 AM;49.08;47.15
02/19/2015 05:00:00 AM;48.77;47.44
02/19/2015 06:00:00 AM;48.76;48.28
02/19/2015 07:00:00 AM;48.91;50.06
02/19/2015 08:00:00 AM;49.36;48.32
02/19/2015 08:00:00 AM;49.36;48.32
02/19/2015 08:00:00 AM;49.36;48.32
02/19/2015 08:00:00 AM;49.36;48.32
02/19/2015 09:00:00 AM;49.97;50.14
02/19/2015 10:00:00 AM;50.48;48.49
02/19/2015 10:00:00 AM;50.48;48.49
02/19/2015 10:00:00 AM;50.48;48.49
02/19/2015 10:00:00 AM;50.48;48.49
02/19/2015 10:00:00 AM;50.48;48.49
02/19/2015 11:00:00 AM;50.73;48.41
02/19/2015 12:00:00 PM;50.78;49.26
02/19/2015 12:00:00 PM;50.78;49.26
02/19/2015 12:00:00 PM;50.78;49.26
02/19/2015 12:00:00 PM;50.78;49.26
02/19/2015 12:00:00 PM;50.78;49.26
02/19/2015 01:00:00 PM;50.87;49
02/19/2015 12:00:00 PM;50.78;49.26
02/19/2015 01:00:00 PM;50.87;49
02/19/2015 12:00:00 PM;50.78;49.26
02/19/2015 01:00:00 PM;50.87;49
02/19/2015 02:00:00 PM;51.12;50.08
02/19/2015 02:00:00 PM;51.12;50.08
02/19/2015 02:00:00 PM;51.12;50.08
02/19/2015 02:00:00 PM;51.12;50.08
02/19/2015 02:00:00 PM;51.12;50.08
02/19/2015 03:00:00 PM;51.29;50.71
02/19/2015 02:00:00 PM;51.12;50.08
02/19/2015 03:00:00 PM;51.29;50.71
02/19/2015 04:00:00 PM;51.53;51.67
02/19/2015 05:00:00 PM;51.93;51.7
02/19/2015 06:00:00 PM;51.95;51.66
02/19/2015 07:00:00 PM;52.01;50.65
02/19/2015 07:00:00 PM;52.01;50.65
02/19/2015 08:00:00 PM;51.53;49.79
02/19/2015 09:00:00 PM;51.1;49.55
02/19/2015 10:00:00 PM;50.81;49.19
02/19/2015 11:00:00 PM;50.42;48.59
02/20/2015 12:00:00 AM;49.93;48.18
02/20/2015 01:00:00 AM;49.69;47.97
02/20/2015 02:00:00 AM;49.4;47.38
02/20/2015 03:00:00 AM;49.25;47.34
02/20/2015 04:00:00 AM;49.16;47.57
02/20/2015 05:00:00 AM;49.03;47.21
02/20/2015 06:00:00 AM;48.87;47.14
02/20/2015 07:00:00 AM;48.77;47.93
02/20/2015 08:00:00 AM;49;48.12
02/20/2015 09:00:00 AM;49.4;48.99
02/20/2015 10:00:00 AM;49.73;48.54
02/20/2015 11:00:00 AM;50.09;50.13
02/20/2015 12:00:00 PM;50.65;50.31
02/20/2015 01:00:00 PM;51.53;51.39
02/20/2015 02:00:00 PM;52.42;51.82
02/20/2015 03:00:00 PM;53.19;51.69
02/20/2015 04:00:00 PM;53.3;52.75
02/20/2015 05:00:00 PM;53.23;51.63
02/20/2015 06:00:00 PM;52.9;50.27
02/20/2015 07:00:00 PM;52.12;48.96
02/20/2015 08:00:00 PM;51.32;48.51
02/20/2015 09:00:00 PM;50.81;48.31
02/20/2015 10:00:00 PM;50.46;47.97
02/20/2015 11:00:00 PM;49.88;46.69
02/21/2015 12:00:00 AM;49.32;46.43
02/21/2015 01:00:00 AM;48.84;46.29
02/21/2015 02:00:00 AM;48.37;45.7
02/21/2015 03:00:00 AM;47.89;45.03
02/21/2015 04:00:00 AM;47.17;43.68
02/21/2015 05:00:00 AM;46.41;43.24
02/21/2015 06:00:00 AM;45.72;42.48
02/21/2015 07:00:00 AM;45.42;43.76
02/21/2015 08:00:00 AM;45.61;44.26
02/21/2015 09:00:00 AM;45.95;45.3
02/21/2015 10:00:00 AM;46.53;47.18
02/21/2015 11:00:00 AM;48.56;47.31
02/21/2015 12:00:00 PM;50.51;49.31
02/21/2015 01:00:00 PM;53.73;49.22
02/21/2015 02:00:00 PM;55.46;50.14
02/21/2015 03:00:00 PM;56.16;50.9
02/21/2015 03:00:00 PM;56.16;50.9
02/21/2015 04:00:00 PM;54.51;51.66
02/21/2015 05:00:00 PM;53.52;51.85
02/21/2015 06:00:00 PM;52.86;50.48
02/21/2015 06:00:00 PM;52.86;50.48
02/21/2015 06:00:00 PM;52.86;50.48
02/21/2015 07:00:00 PM;51.96;49.62
02/21/2015 08:00:00 PM;51.12;48.49
02/21/2015 09:00:00 PM;50.27;47.47
02/21/2015 10:00:00 PM;49.71;47.21
02/21/2015 11:00:00 PM;49.15;45.34
02/22/2015 12:00:00 AM;48.33;44.29
02/22/2015 01:00:00 AM;47.49;42.62
02/22/2015 02:00:00 AM;46.66;41.4
02/22/2015 03:00:00 AM;45.89;40.38
02/22/2015 04:00:00 AM;45.1;39.9
02/22/2015 05:00:00 AM;44.36;38.77
02/22/2015 06:00:00 AM;43.66;38.34
02/22/2015 07:00:00 AM;42.97;38.3
02/22/2015 08:00:00 AM;42.45;40.62
02/22/2015 09:00:00 AM;42.55;43.16
02/22/2015 10:00:00 AM;43.71;46.14
02/22/2015 11:00:00 AM;45.59;47.71
02/22/2015 12:00:00 PM;47.61;49.33
02/22/2015 01:00:00 PM;49.38;50.11
02/22/2015 02:00:00 PM;50.81;49.3
02/22/2015 03:00:00 PM;51.55;50.16
02/22/2015 04:00:00 PM;51.13;50.79
02/22/2015 05:00:00 PM;50.56;47.34
02/22/2015 06:00:00 PM;49.64;45.74
02/22/2015 07:00:00 PM;48.56;44.82
02/22/2015 08:00:00 PM;47.64;43.31
02/22/2015 09:00:00 PM;46.82;43.51
02/22/2015 10:00:00 PM;46.06;42.21
02/22/2015 11:00:00 PM;45.3;41.41
02/23/2015 12:00:00 AM;44.52;40.7
02/23/2015 01:00:00 AM;43.8;39.95
02/23/2015 02:00:00 AM;43.06;38.86
02/23/2015 03:00:00 AM;42.37;38.02
02/23/2015 04:00:00 AM;41.71;38.27
02/23/2015 05:00:00 AM;41.13;37.78
02/23/2015 06:00:00 AM;40.61;36.37
02/23/2015 07:00:00 AM;40.26;38.2
02/23/2015 07:00:00 AM;40.26;38.2
02/23/2015 07:00:00 AM;40.26;38.2
02/23/2015 08:00:00 AM;40.33;40.02
02/23/2015 09:00:00 AM;41.07;43.01
02/23/2015 10:00:00 AM;42.5;46.31
02/23/2015 11:00:00 AM;45.26;50.36
02/23/2015 12:00:00 PM;49.44;50.75
02/23/2015 01:00:00 PM;52.99;52.79
02/23/2015 02:00:00 PM;55.62;53.73
02/23/2015 03:00:00 PM;56.4;53.63
02/23/2015 04:00:00 PM;55.01;53.54
02/23/2015 05:00:00 PM;53.8;52.31
02/23/2015 05:00:00 PM;53.8;52.31
02/23/2015 06:00:00 PM;52.89;50.28
02/23/2015 07:00:00 PM;51.9;49.66
02/23/2015 08:00:00 PM;51.02;49.01
02/23/2015 09:00:00 PM;50.16;45.94
02/23/2015 10:00:00 PM;49.29;44.8
02/23/2015 11:00:00 PM;48.43;43.88
02/24/2015 12:00:00 AM;47.58;43.21
02/24/2015 01:00:00 AM;46.78;41.8
02/24/2015 02:00:00 AM;46.02;40.83
02/24/2015 03:00:00 AM;45.33;39.43
02/24/2015 04:00:00 AM;44.67;39.04
02/24/2015 05:00:00 AM;44.03;38.49
02/24/2015 06:00:00 AM;43.43;38.83
02/24/2015 07:00:00 AM;42.9;39.22
02/24/2015 08:00:00 AM;42.87;41.51
02/24/2015 08:00:00 AM;42.87;41.51
02/24/2015 09:00:00 AM;43.64;43.83
02/24/2015 09:00:00 AM;43.64;43.83
02/24/2015 10:00:00 AM;44.84;47.02
02/24/2015 10:00:00 AM;44.84;47.02
02/24/2015 11:00:00 AM;47.41;49.69
02/24/2015 12:00:00 PM;51.34;51.71
02/24/2015 01:00:00 PM;52.88;49.02
02/24/2015 01:00:00 PM;52.88;49.02
02/24/2015 02:00:00 PM;53.16;51.98
02/24/2015 03:00:00 PM;54.43;52.29
02/24/2015 04:00:00 PM;53.94;50.26
02/24/2015 05:00:00 PM;52.87;49.28
02/24/2015 06:00:00 PM;52.07;48.21
02/24/2015 07:00:00 PM;51.05;47.02
02/24/2015 08:00:00 PM;50.27;48.2
02/24/2015 09:00:00 PM;49.84;47.97
02/24/2015 10:00:00 PM;49.43;47.87
02/24/2015 11:00:00 PM;49.2;46.45
02/25/2015 12:00:00 AM;48.76;45.31
02/25/2015 01:00:00 AM;48.37;45.71
02/25/2015 02:00:00 AM;48.09;45.93
02/25/2015 03:00:00 AM;47.84;46
02/25/2015 04:00:00 AM;47.45;45.08
02/25/2015 05:00:00 AM;47.13;45.14
02/25/2015 06:00:00 AM;46.98;45
02/25/2015 07:00:00 AM;46.93;46.64
02/25/2015 07:00:00 AM;46.93;46.64
02/25/2015 08:00:00 AM;47.26;47.23
02/25/2015 09:00:00 AM;48.01;47.11
02/25/2015 10:00:00 AM;48.51;48.13
02/25/2015 11:00:00 AM;49.46;49.21
02/25/2015 12:00:00 PM;50.42;48.59
02/25/2015 01:00:00 PM;50.69;49.23
02/25/2015 02:00:00 PM;51.36;48.76
02/25/2015 03:00:00 PM;51.64;50.09
02/25/2015 04:00:00 PM;51.61;49.72
02/25/2015 05:00:00 PM;51.35;49
02/25/2015 06:00:00 PM;50.69;49.31
02/25/2015 07:00:00 PM;50.34;48.66
02/25/2015 08:00:00 PM;50.05;48.19
02/25/2015 09:00:00 PM;49.7;47.73
02/25/2015 10:00:00 PM;49.4;47.27
02/25/2015 11:00:00 PM;49.12;46.75
02/26/2015 12:00:00 AM;48.82;46.45
02/26/2015 01:00:00 AM;48.53;45.76
02/26/2015 02:00:00 AM;48.29;45.82
02/26/2015 03:00:00 AM;48.12;45.86
02/26/2015 04:00:00 AM;47.97;45.64
02/26/2015 05:00:00 AM;47.82;45.6
02/26/2015 06:00:00 AM;47.64;45.95
02/26/2015 07:00:00 AM;47.58;46.38
02/26/2015 08:00:00 AM;47.78;46.88
02/26/2015 09:00:00 AM;48.26;47.92
02/26/2015 09:00:00 AM;48.26;47.92
02/26/2015 10:00:00 AM;48.83;48.5
02/26/2015 10:00:00 AM;48.83;48.5
02/26/2015 11:00:00 AM;49.16;48.76
02/26/2015 11:00:00 AM;49.16;48.76
02/26/2015 12:00:00 PM;49.57;49.77
02/26/2015 01:00:00 PM;50.8;51.2
02/26/2015 01:00:00 PM;50.8;51.2
02/26/2015 01:00:00 PM;50.8;51.2
02/26/2015 01:00:00 PM;50.8;51.2
02/26/2015 01:00:00 PM;50.8;51.2
02/26/2015 02:00:00 PM;51.38;50.64
02/26/2015 01:00:00 PM;50.8;51.2
02/26/2015 02:00:00 PM;51.38;50.64
02/26/2015 01:00:00 PM;50.8;51.2
02/26/2015 02:00:00 PM;51.38;50.64
02/26/2015 01:00:00 PM;50.8;51.2
02/26/2015 02:00:00 PM;51.38;50.64
02/26/2015 01:00:00 PM;50.8;51.2
02/26/2015 02:00:00 PM;51.38;50.64
02/26/2015 03:00:00 PM;52.01;51.88
02/26/2015 01:00:00 PM;50.8;51.2
02/26/2015 02:00:00 PM;51.38;50.64
02/26/2015 03:00:00 PM;52.01;51.88
02/26/2015 01:00:00 PM;50.8;51.2
02/26/2015 02:00:00 PM;51.38;50.64
02/26/2015 03:00:00 PM;52.01;51.88
02/26/2015 04:00:00 PM;52.86;53.25
02/26/2015 04:00:00 PM;52.86;53.25
02/26/2015 04:00:00 PM;52.86;53.25
02/26/2015 04:00:00 PM;52.86;53.25
02/26/2015 04:00:00 PM;52.86;53.25
02/26/2015 05:00:00 PM;53.2;52.48
02/26/2015 04:00:00 PM;52.86;53.25
02/26/2015 05:00:00 PM;53.2;52.48
02/26/2015 04:00:00 PM;52.86;53.25
02/26/2015 05:00:00 PM;53.2;52.48
02/26/2015 04:00:00 PM;52.86;53.25
02/26/2015 05:00:00 PM;53.2;52.48
02/26/2015 04:00:00 PM;52.86;53.25
02/26/2015 05:00:00 PM;53.2;52.48
02/26/2015 06:00:00 PM;52.81;51.77
02/26/2015 04:00:00 PM;52.86;53.25
02/26/2015 05:00:00 PM;53.2;52.48
02/26/2015 06:00:00 PM;52.81;51.77
02/26/2015 04:00:00 PM;52.86;53.25
02/26/2015 05:00:00 PM;53.2;52.48
02/26/2015 06:00:00 PM;52.81;51.77
02/26/2015 04:00:00 PM;52.86;53.25
02/26/2015 05:00:00 PM;53.2;52.48
02/26/2015 06:00:00 PM;52.81;51.77
02/26/2015 04:00:00 PM;52.86;53.25
02/26/2015 05:00:00 PM;53.2;52.48
02/26/2015 06:00:00 PM;52.81;51.77
02/26/2015 07:00:00 PM;52.53;51.86
02/26/2015 04:00:00 PM;52.86;53.25
02/26/2015 05:00:00 PM;53.2;52.48
02/26/2015 06:00:00 PM;52.81;51.77
02/26/2015 07:00:00 PM;52.53;51.86
02/26/2015 08:00:00 PM;52.19;51
02/26/2015 08:00:00 PM;52.19;51
02/26/2015 09:00:00 PM;51.78;50.27
02/26/2015 10:00:00 PM;51.21;48.84
02/26/2015 11:00:00 PM;50.81;48.54
02/27/2015 12:00:00 AM;50.41;48.08
02/27/2015 01:00:00 AM;50.04;47.16
02/27/2015 02:00:00 AM;49.59;46.52
02/27/2015 03:00:00 AM;49.18;46.19
02/27/2015 04:00:00 AM;48.82;46.09
02/27/2015 05:00:00 AM;48.58;45.61
02/27/2015 06:00:00 AM;48.31;45.78
02/27/2015 07:00:00 AM;48.14;46.29
02/27/2015 08:00:00 AM;48.25;46.37
02/27/2015 09:00:00 AM;48.62;46.87
02/27/2015 10:00:00 AM;49.01;46.7
02/27/2015 10:00:00 AM;49.01;46.7
02/27/2015 11:00:00 AM;49.18;46.76
02/27/2015 12:00:00 PM;49.53;47.94
02/27/2015 01:00:00 PM;50.49;49.59
02/27/2015 01:00:00 PM;50.49;49.59
02/27/2015 02:00:00 PM;51.26;48.82
02/27/2015 03:00:00 PM;51.7;48.7
02/27/2015 04:00:00 PM;52;48.58
02/27/2015 05:00:00 PM;52.13;48.38
02/27/2015 06:00:00 PM;51.45;48.1
02/27/2015 07:00:00 PM;50.86;48.18
02/27/2015 08:00:00 PM;50.55;48.04
02/27/2015 09:00:00 PM;49.95;47.09
02/27/2015 10:00:00 PM;49.33;46.55
02/27/2015 11:00:00 PM;48.78;46.43
02/28/2015 12:00:00 AM;48.29;46.22
02/28/2015 01:00:00 AM;47.65;45.52
02/28/2015 02:00:00 AM;46.94;45.05
02/28/2015 03:00:00 AM;46.22;44.5
02/28/2015 04:00:00 AM;45.59;44.49
02/28/2015 05:00:00 AM;44.96;43.52
02/28/2015 06:00:00 AM;44.35;43.22
02/28/2015 07:00:00 AM;43.9;44.05
02/28/2015 08:00:00 AM;43.76;44.34
02/28/2015 09:00:00 AM;44.15;46.29
02/28/2015 10:00:00 AM;45.4;47.77
02/28/2015 11:00:00 AM;48.06;48.09
02/28/2015 12:00:00 PM;51.86;49.09
02/28/2015 01:00:00 PM;54.94;50.21
02/28/2015 02:00:00 PM;57.34;50.23
02/28/2015 03:00:00 PM;58.12;52.23
02/28/2015 04:00:00 PM;56.45;51.58
02/28/2015 05:00:00 PM;55.5;49.37
02/28/2015 06:00:00 PM;54.08;47.72
02/28/2015 07:00:00 PM;52.72;47.56
02/28/2015 08:00:00 PM;51.48;46.15
02/28/2015 09:00:00 PM;50.31;44.82
02/28/2015 10:00:00 PM;49.31;43.67
02/28/2015 11:00:00 PM;48.39;43.58
03.01.2015 0:00;47.54;41.71
03.01.2015 1:00;46.82;40.13
03.01.2015 2:00;46.1;39.08
03.01.2015 3:00;45.27;38.39
03.01.2015 4:00;44.39;37.51
03.01.2015 5:00;43.6;37.25
03.01.2015 6:00;42.85;36.94
03.01.2015 7:00;42.14;36.34
03.01.2015 8:00;41.67;38.66
03.01.2015 9:00;41.88;40.89
03.01.2015 10:00;42.83;45.54
03.01.2015 11:00;45.74;48
03.01.2015 12:00;49.24;50.63
03.01.2015 13:00;51.62;51.37
03.01.2015 14:00;52.87;52.88
03.01.2015 15:00;53.7;52.08
03.01.2015 16:00;53.58;51.26
03.01.2015 17:00;53.18;50.96
03.01.2015 18:00;52.46;48.69
03.01.2015 19:00;51.54;46.75
03.01.2015 20:00;50.74;46.03
03.01.2015 21:00;50.06;45.43
03.01.2015 22:00;49.38;44.55
03.01.2015 23:00;48.8;44.14
03.02.2015 0:00;48.25;43.61
03.02.2015 1:00;47.66;43.34
03.02.2015 2:00;47.24;43.2
03.02.2015 3:00;46.84;42.95
03.02.2015 4:00;46.44;42.63
03.02.2015 5:00;46.01;42.5
03.02.2015 6:00;45.54;42.47
03.02.2015 7:00;45.26;42.54
03.02.2015 8:00;45.31;43.49
03.02.2015 9:00;46;43.98
03.02.2015 10:00;46.63;44.11
03.02.2015 11:00;47.69;45.45
03.02.2015 12:00;48.93;46.6
03.02.2015 13:00;50.03;48.16
03.02.2015 14:00;53.2;49.04
03.02.2015 14:00;53.2;49.04
03.02.2015 15:00;54.22;49.38
03.02.2015 15:00;54.22;49.38
03.02.2015 16:00;53.28;49.28
03.02.2015 17:00;52.15;49.07
03.02.2015 18:00;51.2;47.75
03.02.2015 18:00;51.2;47.75
03.02.2015 19:00;50.21;46.66
03.02.2015 20:00;49.3;45.92
03.02.2015 21:00;48.42;45.9
03.02.2015 22:00;47.63;45.45
03.02.2015 23:00;46.9;44.73
03.03.2015 0:00;46.14;44.03
03.03.2015 1:00;45.39;42.13
03.03.2015 2:00;44.55;42.05
03.03.2015 3:00;43.76;41.23
03.03.2015 4:00;43.02;38.22
03.03.2015 5:00;42.26;36.83
03.03.2015 6:00;41.56;36.33
03.03.2015 6:00;41.56;36.33
03.03.2015 7:00;40.98;36.73
03.03.2015 7:00;40.98;36.73
03.03.2015 7:00;40.98;36.73
03.03.2015 8:00;40.96;39.11
03.03.2015 9:00;41.92;40.52
03.03.2015 9:00;41.92;40.52
03.03.2015 9:00;41.92;40.52
03.03.2015 9:00;41.92;40.52
03.03.2015 9:00;41.92;40.52
03.03.2015 10:00;43.13;44.09
03.03.2015 9:00;41.92;40.52
03.03.2015 10:00;43.13;44.09
03.03.2015 9:00;41.92;40.52
03.03.2015 10:00;43.13;44.09
03.03.2015 11:00;45.73;47.1
03.03.2015 11:00;45.73;47.1
03.03.2015 11:00;45.73;47.1
03.03.2015 12:00;50;48
03.03.2015 12:00;50;48
03.03.2015 12:00;50;48
03.03.2015 12:00;50;48
03.03.2015 12:00;50;48
03.03.2015 13:00;53.66;49.32
03.03.2015 14:00;56.37;49.5
03.03.2015 15:00;56.66;49.1
03.03.2015 16:00;54.83;48.58
03.03.2015 17:00;53.32;48.86
03.03.2015 18:00;52.08;46.53
03.03.2015 19:00;50.93;44.05
03.03.2015 20:00;49.55;42.99
03.03.2015 21:00;48.32;41.31
03.03.2015 22:00;47.23;40.58
03.03.2015 23:00;46.19;39.56
03.04.2015 0:00;45.2;38.24
03.04.2015 1:00;44.24;36.17
03.04.2015 2:00;43.4;35.47
03.04.2015 3:00;42.5;34.37
03.04.2015 4:00;41.64;33.8
03.04.2015 5:00;40.82;31.97
03.04.2015 6:00;40.02;33.05
03.04.2015 7:00;39.38;34.05
03.04.2015 7:00;39.38;34.05
03.04.2015 7:00;39.38;34.05
03.04.2015 8:00;39.33;36.76
03.04.2015 8:00;39.33;36.76
03.04.2015 8:00;39.33;36.76
03.04.2015 9:00;40.21;39.05
03.04.2015 10:00;41.73;42.93
03.04.2015 11:00;44.5;46.68
03.04.2015 11:00;44.5;46.68
03.04.2015 12:00;48.75;49.94
03.04.2015 12:00;48.75;49.94
03.04.2015 13:00;52.49;50.81
03.04.2015 14:00;55.23;51.97
03.04.2015 15:00;55.82;52.89
03.04.2015 16:00;54.95;52.77
03.04.2015 17:00;53.83;51.4
03.04.2015 17:00;53.83;51.4
03.04.2015 18:00;52.97;49.22
03.04.2015 19:00;51.94;48.31
03.04.2015 19:00;51.94;48.31
03.04.2015 20:00;50.87;48.5
03.04.2015 21:00;49.91;46.72
03.04.2015 22:00;49.01;44.71
03.04.2015 23:00;48.07;42.89
03.05.2015 0:00;47.22;42.34
03.05.2015 1:00;46.4;41.07
03.05.2015 2:00;45.74;40.55
03.05.2015 3:00;45.21;40.19
03.05.2015 4:00;44.62;38.96
03.05.2015 5:00;44.03;38.57
03.05.2015 6:00;43.52;39.03
03.05.2015 7:00;43.17;39.64
03.05.2015 8:00;43.36;41.34
03.05.2015 9:00;44.44;43.23
03.05.2015 9:00;44.44;43.23
03.05.2015 10:00;45.86;47.73
03.05.2015 10:00;45.86;47.73
03.05.2015 11:00;48.51;51.12
03.05.2015 11:00;48.51;51.12
03.05.2015 12:00;52.48;52.62
03.05.2015 12:00;52.48;52.62
03.05.2015 13:00;55.77;54.62
03.05.2015 14:00;57.63;57.29
03.05.2015 15:00;58.4;55.6
03.05.2015 15:00;58.4;55.6
03.05.2015 15:00;58.4;55.6
03.05.2015 16:00;57.94;56.69
03.05.2015 17:00;57.34;54.61
03.05.2015 18:00;56.67;51.95
03.05.2015 19:00;55.39;49.8
03.05.2015 20:00;54.04;48.39
03.05.2015 21:00;52.85;46.95
03.05.2015 22:00;51.77;45.83
03.05.2015 23:00;50.76;44.7
03.06.2015 0:00;49.82;44.45
03.06.2015 1:00;49.03;43.81
03.06.2015 2:00;48.22;42.88
03.06.2015 3:00;47.49;42.28
03.06.2015 4:00;46.81;40.66
03.06.2015 5:00;46.21;40.85
03.06.2015 6:00;45.65;41.71
03.06.2015 7:00;45.31;41.93
03.06.2015 7:00;45.31;41.93
03.06.2015 8:00;45.44;43.29
03.06.2015 9:00;46.43;44.94
03.06.2015 9:00;46.43;44.94
03.06.2015 9:00;46.43;44.94
03.06.2015 10:00;47.84;47.69
03.06.2015 10:00;47.84;47.69
03.06.2015 11:00;50.07;50.03
03.06.2015 11:00;50.07;50.03
03.06.2015 11:00;50.07;50.03
03.06.2015 12:00;53.85;53.42
03.06.2015 12:00;53.85;53.42
03.06.2015 12:00;53.85;53.42
03.06.2015 13:00;56.77;54.99
03.06.2015 13:00;56.77;54.99
03.06.2015 13:00;56.77;54.99
03.06.2015 14:00;59.33;55.03
03.06.2015 14:00;59.33;55.03
03.06.2015 14:00;59.33;55.03
03.06.2015 15:00;59.72;56.06
03.06.2015 15:00;59.72;56.06
03.06.2015 15:00;59.72;56.06
03.06.2015 16:00;59.42;55.73
03.06.2015 16:00;59.42;55.73
03.06.2015 17:00;58.47;54.89
03.06.2015 17:00;58.47;54.89
03.06.2015 18:00;57.4;52.54
03.06.2015 19:00;56;50.53
03.06.2015 20:00;54.71;49.27
03.06.2015 21:00;53.52;47.28
03.06.2015 22:00;52.42;46.98
03.06.2015 23:00;51.46;45.23
03.06.2015 23:00;51.46;45.23
03.07.2015 0:00;50.56;44.83
03.07.2015 0:00;50.56;44.83
03.07.2015 1:00;49.71;44.25
03.07.2015 1:00;49.71;44.25
03.07.2015 2:00;48.92;43.26
03.07.2015 2:00;48.92;43.26
03.07.2015 2:00;48.92;43.26
03.07.2015 3:00;48.14;42.51
03.07.2015 4:00;47.41;42.26
03.07.2015 5:00;46.76;41.73
03.07.2015 6:00;46.13;40.94
03.07.2015 7:00;45.49;41.14
03.07.2015 8:00;45.29;44
03.07.2015 9:00;45.97;46.7
03.07.2015 10:00;47.67;50.82
03.07.2015 10:00;47.67;50.82
03.07.2015 11:00;50.85;53.74
03.07.2015 11:00;50.85;53.74
03.07.2015 12:00;55.18;55.57
03.07.2015 13:00;59;56.37
03.07.2015 13:00;59;56.37
03.07.2015 13:00;59;56.37
03.07.2015 14:00;61.86;58.84
03.07.2015 14:00;61.86;58.84
03.07.2015 14:00;61.86;58.84
03.07.2015 15:00;62.37;57.4
03.07.2015 16:00;60.8;57.04
03.07.2015 16:00;60.8;57.04
03.07.2015 16:00;60.8;57.04
03.07.2015 17:00;59.7;55.15
03.07.2015 17:00;59.7;55.15
03.07.2015 17:00;59.7;55.15
03.07.2015 17:00;59.7;55.15
03.07.2015 18:00;58.44;52.61
03.07.2015 19:00;57.11;51.25
03.07.2015 20:00;55.92;49.81
03.07.2015 20:00;55.92;49.81
03.07.2015 21:00;54.81;50.68
03.07.2015 22:00;53.94;50.71
03.07.2015 23:00;53.11;50.04
03.08.2015 0:00;52.31;48.44
03.08.2015 0:00;52.31;48.44
03.08.2015 1:00;51.49;45.97
03.08.2015 2:00;50.62;44.46
03.08.2015 3:00;49.78;44.24
03.08.2015 4:00;49.01;43.88
03.08.2015 5:00;48.27;42.83
03.08.2015 6:00;47.57;41.92
03.08.2015 7:00;46.9;41.96
03.08.2015 8:00;46.62;45.48
03.08.2015 9:00;47.3;48.26
03.08.2015 10:00;49.04;51.48
03.08.2015 11:00;52.15;54.87
03.08.2015 12:00;56.62;56.78
03.08.2015 13:00;60.5;57.36
03.08.2015 13:00;60.5;57.36
03.08.2015 13:00;60.5;57.36
03.08.2015 13:00;60.5;57.36
03.08.2015 13:00;60.5;57.36
03.08.2015 14:00;63.42;59.11
03.08.2015 13:00;60.5;57.36
03.08.2015 14:00;63.42;59.11
03.08.2015 15:00;64.07;60.21
03.08.2015 16:00;62.61;58.78
03.08.2015 16:00;62.61;58.78
03.08.2015 17:00;61.18;58.18
03.08.2015 18:00;59.94;55.31
03.08.2015 18:00;59.94;55.31
03.08.2015 18:00;59.94;55.31
03.08.2015 19:00;58.5;52.96
03.08.2015 19:00;58.5;52.96
03.08.2015 20:00;57.21;51.84
03.08.2015 21:00;56.13;50.32
03.08.2015 21:00;56.13;50.32
03.08.2015 22:00;55.2;50.52
03.08.2015 23:00;54.34;48.4
03.09.2015 0:00;53.45;47.39
03.09.2015 1:00;52.65;46.36
03.09.2015 2:00;51.73;45.77
03.09.2015 3:00;50.87;44.84
03.09.2015 4:00;50.06;43.99
03.09.2015 4:00;50.06;43.99
03.09.2015 4:00;50.06;43.99
03.09.2015 4:00;50.06;43.99
03.09.2015 5:00;49.3;43.63
03.09.2015 5:00;49.3;43.63
03.09.2015 6:00;48.67;43.92
03.09.2015 7:00;48.27;43.31
03.09.2015 7:00;48.27;43.31
03.09.2015 7:00;48.27;43.31
03.09.2015 8:00;48.78;45.91
03.09.2015 10:00;49.36;48.78
03.09.2015 10:00;49.36;48.78
03.09.2015 11:00;50.89;50.97
03.09.2015 11:00;50.89;50.97
03.09.2015 11:00;50.89;50.97
03.09.2015 12:00;53.67;49
03.09.2015 13:00;57.29;48.57
03.09.2015 13:00;57.29;48.57
03.09.2015 13:00;57.29;48.57
03.09.2015 13:00;57.29;48.57
03.09.2015 14:00;58.65;49.68
03.09.2015 14:00;58.65;49.68
03.09.2015 14:00;58.65;49.68
03.09.2015 15:00;60.85;52.24
03.09.2015 15:00;60.85;52.24
03.09.2015 15:00;60.85;52.24
03.09.2015 16:00;61.41;52.17
03.09.2015 16:00;61.41;52.17
03.09.2015 16:00;61.41;52.17
03.09.2015 16:00;61.41;52.17
